cod_ibge,cod_mun6,nome_mun,ano,pop,casos
3515129,351512,Emilianópolis,2020,3055,17
3515152,351515,Engenheiro Coelho,2020,18925,163
3515186,351518,Espírito Santo do Pinhal,2020,40377,93
3515194,351519,Espírito Santo do Turvo,2020,4186,2
3515202,351520,Estrela d'Oeste,2020,9231,719
3515301,351530,Estrela do Norte,2020,2729,83
3515350,351535,Euclides da Cunha Paulista,2020,8275,200
3515400,351540,Fartura,2020,16512,6
3515509,351550,Fernandópolis,2020,70488,1061
3515608,351560,Fernando Prestes,2020,5881,23
3515657,351565,Fernão,2020,1644,34
3515707,351570,Ferraz de Vasconcelos,2020,178385,60
3515806,351580,Flora Rica,2020,1548,35
3515905,351590,Floreal,2020,2809,33
3516002,351600,Flórida Paulista,2020,13022,192
3516101,351610,Florínea,2020,3721,1
3516200,351620,Franca,2020,348988,379
3516309,351630,Francisco Morato,2020,164181,52
3516408,351640,Franco da Rocha,2020,143204,102
3516507,351650,Gabriel Monteiro,2020,2792,50
3516606,351660,Gália,2020,6557,6
3516705,351670,Garça,2020,42573,767
3516804,351680,Gastão Vidigal,2020,3444,189
3516853,351685,Gavião Peixoto,2020,4682,12
3516903,351690,General Salgado,2020,10458,343
3517000,351700,Getulina,2020,10398,48
3517109,351710,Glicério,2020,4249,21
3517208,351720,Guaiçara,2020,11196,38
3517307,351730,Guaimbê,2020,5549,216
3517406,351740,Guaíra,2020,39181,115
3517505,351750,Guapiaçu,2020,21118,174
3517604,351760,Guapiara,2020,17439,0
3517703,351770,Guará,2020,18969,10
3517802,351780,Guaraçaí,2020,7693,67
3517901,351790,Guaraci,2020,10364,10
3518008,351800,Guarani d'Oeste,2020,1972,134
3518107,351810,Guarantã,2020,6461,55
3518206,351820,Guararapes,2020,31198,1495
3518305,351830,Guararema,2020,30474,84
3518404,351840,Guaratinguetá,2020,117537,3172
3518503,351850,Guareí,2020,15024,7
3518602,351860,Guariba,2020,37446,47
3518701,351870,Guarujá,2020,290552,399
3518800,351880,Guarulhos,2020,1288992,285
3518859,351885,Guatapará,2020,7315,79
3518909,351890,Guzolândia,2020,4375,12
3519006,351900,Herculândia,2020,9099,493
3519055,351905,Holambra,2020,14439,23
3519071,351907,Hortolândia,2020,230155,1067
3519105,351910,Iacanga,2020,10397,22
3519204,351920,Iacri,2020,6226,218
3519253,351925,Iaras,2020,7747,7
3519303,351930,Ibaté,2020,32123,26
3519402,351940,Ibirá,2020,11599,622
3519501,351950,Ibirarema,2020,6495,26
3519600,351960,Ibitinga,2020,59170,77
3519709,351970,Ibiúna,2020,75341,17
3519808,351980,Icém,2020,7834,16
3519907,351990,Iepê,2020,7670,294
3520004,352000,Igaraçu do Tietê,2020,23330,10
3520103,352010,Igarapava,2020,26671,37
3520202,352020,Igaratá,2020,10353,5
3520301,352030,Iguape,2020,29294,45
3520400,352040,Ilhabela,2020,33849,379
3520426,352042,Ilha Comprida,2020,12788,32
3520442,352044,Ilha Solteira,2020,25682,208
3520509,352050,Indaiatuba,2020,247207,267
3520608,352060,Indiana,2020,5086,74
3520707,352070,Indiaporã,2020,4060,165
3520806,352080,Inúbia Paulista,2020,3638,370
3520905,352090,Ipaussu,2020,13791,19
3521002,352100,Iperó,2020,35179,1439
3521101,352110,Ipeúna,2020,6743,101
3521150,352115,Ipiguá,2020,6395,88
3521200,352120,Iporanga,2020,4107,93
3521309,352130,Ipuã,2020,14470,7
3521408,352140,Iracemápolis,2020,21779,128
3521507,352150,Irapuã,2020,6999,111
3521606,352160,Irapuru,2020,7262,40
3521705,352170,Itaberá,2020,18094,1
3521804,352180,Itaí,2020,25146,23
3521903,352190,Itajobi,2020,16608,182
3522000,352200,Itaju,2020,3553,8
3522109,352210,Itanhaém,2020,108918,111
3522158,352215,Itaoca,2020,3404,0
3522208,352220,Itapecerica da Serra,2020,158769,16
3522307,352230,Itapetininga,2020,156365,35
3522406,352240,Itapeva,2020,90138,66
3522505,352250,Itapevi,2020,228329,16
3522604,352260,Itapira,2020,71922,38
3522653,352265,Itapirapuã Paulista,2020,4228,0
3522703,352270,Itápolis,2020,39808,1670
3522802,352280,Itaporanga,2020,14282,13
3522901,352290,Itapuí,2020,13359,21
3523008,352300,Itapura,2020,4111,22
3523107,352310,Itaquaquecetuba,2020,363192,40
3523206,352320,Itararé,2020,45447,38
3523305,352330,Itariri,2020,15603,277
3523404,352340,Itatiba,2020,118715,32
3523503,352350,Itatinga,2020,19029,5
3523602,352360,Itirapina,2020,16053,25
3523701,352370,Itirapuã,2020,5818,3
3523800,352380,Itobi,2020,7982,186
3523909,352390,Itu,2020,166790,104
3524006,352400,Itupeva,2020,66346,13
3524105,352410,Ituverava,2020,37963,17
3524204,352420,Jaborandi,2020,6337,11
3524303,352430,Jaboticabal,2020,72238,1670
3524402,352440,Jacareí,2020,236981,413
3524501,352450,Jaci,2020,7321,23
3524600,352460,Jacupiranga,2020,16413,111
3524709,352470,Jaguariúna,2020,57043,39
3524808,352480,Jales,2020,48806,791
3524907,352490,Jambeiro,2020,6242,9
3525003,352500,Jandira,2020,117154,31
3525102,352510,Jardinópolis,2020,44167,144
3525201,352520,Jarinu,2020,35331,10
3525300,352530,Jaú,2020,133835,219
3525409,352540,Jeriquara,2020,3741,6
3525508,352550,Joanópolis,2020,12715,8
3525607,352560,João Ramalho,2020,4378,113
3525706,352570,José Bonifácio,2020,36137,82
3525805,352580,Júlio Mesquita,2020,4310,202
3525854,352585,Jumirim,2020,3029,1
3525904,352590,Jundiaí,2020,432941,112
3526001,352600,Junqueirópolis,2020,20334,425
3526100,352610,Juquiá,2020,17678,111
3526209,352620,Juquitiba,2020,27869,2
3526308,352630,Lagoinha,2020,5064,5
3526407,352640,Laranjal Paulista,2020,26211,118
3526506,352650,Lavínia,2020,9535,71
3526605,352660,Lavrinhas,2020,7120,447
3526704,352670,Leme,2020,97770,336
3526803,352680,Lençóis Paulista,2020,65852,19
3526902,352690,Limeira,2020,290850,1647
3527009,352700,Lindóia,2020,7006,9
3527108,352710,Lins,2020,74797,1312
3527207,352720,Lorena,2020,84914,4982
3527256,352725,Lourdes,2020,1991,145
3527306,352730,Louveira,2020,49409,36
3527405,352740,Lucélia,2020,20162,776
3527504,352750,Lucianópolis,2020,2363,2
3527603,352760,Luís Antônio,2020,12113,423
3527702,352770,Luiziânia,2020,4769,176
3527801,352780,Lupércio,2020,4072,1
3527900,352790,Lutécia,2020,2695,10
3528007,352800,Macatuba,2020,16847,9
3528106,352810,Macaubal,2020,7555,50
3528205,352820,Macedônia,2020,3946,23
3528304,352830,Magda,2020,3200,17
3528403,352840,Mairinque,2020,49211,22
3528502,352850,Mairiporã,2020,92021,10
3528601,352860,Manduri,2020,9783,0
3528700,352870,Marabá Paulista,2020,4624,37
3528809,352880,Maracaí,2020,12886,378
3528858,352885,Marapoama,2020,3209,22
3528908,352890,Mariápolis,2020,3603,235
3529005,352900,Marília,2020,235584,1601
3529104,352910,Marinópolis,2020,1907,2
3529203,352920,Martinópolis,2020,24907,1173
3529302,352930,Matão,2020,79225,26
3529401,352940,Mauá,2020,420973,37
3529500,352950,Mendonça,2020,5930,17
3529609,352960,Meridiano,2020,4488,235
3529658,352965,Mesópolis,2020,1944,122
3529708,352970,Miguelópolis,2020,19777,15
3529807,352980,Mineiros do Tietê,2020,11440,18
3529906,352990,Miracatu,2020,19068,30
3530003,353000,Mira Estrela,2020,3092,95
3530102,353010,Mirandópolis,2020,28117,1224
3530201,353020,Mirante do Paranapanema,2020,16228,209
3530300,353030,Mirassol,2020,61976,92
3530409,353040,Mirassolândia,2020,4630,22
3530508,353050,Mococa,2020,67992,2657
3530607,353060,Mogi das Cruzes,2020,443344,48
3530706,353070,Mogi Guaçu,2020,151951,1819
3530805,353080,Mogi Mirim,2020,92246,2664
3530904,353090,Mombuca,2020,3662,0
3531001,353100,Monções,2020,1997,45
3531100,353110,Mongaguá,2020,59605,79
3531209,353120,Monte Alegre do Sul,2020,8422,7
3531308,353130,Monte Alto,2020,47699,258
3531407,353140,Monte Aprazível,2020,22318,99
3531506,353150,Monte Azul Paulista,2020,18389,22
3531605,353160,Monte Castelo,2020,4216,284
3531704,353170,Monteiro Lobato,2020,4139,1
3531803,353180,Monte Mor,2020,62242,247
3531902,353190,Morro Agudo,2020,28401,69
3532009,353200,Morungaba,2020,13465,9
3532058,353205,Motuca,2020,4120,10
3532108,353210,Murutinga do Sul,2020,3840,19
3532157,353215,Nantes,2020,2677,196
3532207,353220,Narandiba,2020,5475,145
3532306,353230,Natividade da Serra,2020,6971,19
3532405,353240,Nazaré Paulista,2020,17988,2
3532504,353250,Neves Paulista,2020,9596,12
3532603,353260,Nhandeara,2020,10090,619
3532702,353270,Nipoã,2020,4712,31
3532801,353280,Nova Aliança,2020,6584,25
3532827,353282,Nova Campina,2020,8551,1
3532843,353284,Nova Canaã Paulista,2020,2055,2
3532868,353286,Nova Castilho,2020,1087,33
3532900,353290,Nova Europa,2020,9361,60
3533007,353300,Nova Granada,2020,19449,193
3533106,353310,Nova Guataporanga,2020,2169,64
3533205,353320,Nova Independência,2020,4384,40
3533254,353325,Novais,2020,4460,230
3533304,353330,Nova Luzitânia,2020,2973,132
3533403,353340,Nova Odessa,2020,60497,379
3533502,353350,Novo Horizonte,2020,38356,373
3533601,353360,Nuporanga,2020,7333,47
3533700,353370,Ocauçu,2020,4307,13
3533809,353380,Óleo,2020,2561,1
3533908,353390,Olímpia,2020,54572,58
3534005,353400,Onda Verde,2020,4633,118
3534104,353410,Oriente,2020,6146,201
3534203,353420,Orindiúva,2020,6000,3
3534302,353430,Orlândia,2020,38805,63
3534401,353440,Osasco,2020,723768,259
3534500,353450,Oscar Bressane,2020,2507,8
3534609,353460,Osvaldo Cruz,2020,31343,982
3534708,353470,Ourinhos,2020,104718,1654
3534757,353475,Ouroeste,2020,10090,146
3534807,353480,Ouro Verde,2020,7820,681
3534906,353490,Pacaembu,2020,14660,239
3535002,353500,Palestina,2020,11435,32
3535101,353510,Palmares Paulista,2020,9899,765
3535200,353520,Palmeira d'Oeste,2020,9072,72
3535309,353530,Palmital,2020,20060,1550
3535408,353540,Panorama,2020,15052,696
3535507,353550,Paraguaçu Paulista,2020,41657,584
3535606,353560,Paraibuna,2020,17707,7
3535705,353570,Paraíso,2020,6118,51
3535804,353580,Paranapanema,2020,19184,1
3535903,353590,Paranapuã,2020,4020,26
3536000,353600,Parapuã,2020,10699,901
3536109,353610,Pardinho,2020,6954,0
3536208,353620,Pariquera-Açu,2020,19235,358
3536257,353625,Parisi,2020,2769,295
3536307,353630,Patrocínio Paulista,2020,14339,9
3536406,353640,Paulicéia,2020,7731,483
3536505,353650,Paulínia,2020,105984,169
3536570,353657,Paulistânia,2020,2041,1
3536604,353660,Paulo de Faria,2020,7678,42
3536703,353670,Pederneiras,2020,44485,59
3536802,353680,Pedra Bela,2020,6428,1
3536901,353690,Pedranópolis,2020,2776,61
3537008,353700,Pedregulho,2020,15656,3
3537107,353710,Pedreira,2020,43036,146
3537156,353715,Pedrinhas Paulista,2020,2848,22
3537206,353720,Pedro de Toledo,2020,11154,32
3537305,353730,Penápolis,2020,61587,713
3537404,353740,Pereira Barreto,2020,24483,220
3537503,353750,Pereiras,2020,8556,0
3537602,353760,Peruíbe,2020,67365,407
3537701,353770,Piacatu,2020,5536,388
3537800,353780,Piedade,2020,53126,5
3537909,353790,Pilar do Sul,2020,27552,6
3538006,353800,Pindamonhangaba,2020,163030,1977
3538105,353810,Pindorama,2020,14699,402
3538204,353820,Pinhalzinho,2020,14961,6
3538303,353830,Piquerobi,2020,3320,57
3538501,353850,Piquete,2020,12910,250
3538600,353860,Piracaia,2020,26049,5
3538709,353870,Piracicaba,2020,415361,1414
3538808,353880,Piraju,2020,29450,9
3538907,353890,Pirajuí,2020,22682,24
3539004,353900,Pirangi,2020,10902,199
3539103,353910,Pirapora do Bom Jesus,2020,17961,10
3539202,353920,Pirapozinho,2020,25381,730
3539301,353930,Pirassununga,2020,73423,798
3539400,353940,Piratininga,2020,14670,8
3539509,353950,Pitangueiras,2020,34220,109
3539608,353960,Planalto,2020,4444,35
3539707,353970,Platina,2020,3088,23
3539806,353980,Poá,2020,105093,23
3539905,353990,Poloni,2020,5584,8
3540002,354000,Pompéia,2020,20276,488
3540101,354010,Pongaí,2020,3443,7
3540200,354020,Pontal,2020,38265,172
3540259,354025,Pontalinda,2020,4132,212
3540309,354030,Pontes Gestal,2020,2420,50
3540408,354040,Populina,2020,4193,94
3540507,354050,Porangaba,2020,10155,0
3540606,354060,Porto Feliz,2020,55462,44
3540705,354070,Porto Ferreira,2020,52816,119
3540754,354075,Potim,2020,20264,2307
3540804,354080,Potirendaba,2020,18052,99
3540853,354085,Pracinha,2020,2611,45
3540903,354090,Pradópolis,2020,17238,78
3541000,354100,Praia Grande,2020,336647,398
3541059,354105,Pratânia,2020,5071,0
3541109,354110,Presidente Alves,2020,3888,3
3541208,354120,Presidente Bernardes,2020,14433,431
3541307,354130,Presidente Epitácio,2020,40097,989
3541406,354140,Presidente Prudente,2020,224212,6426
3541505,354150,Presidente Venceslau,2020,35934,523
3541604,354160,Promissão,2020,35535,146
3541653,354165,Quadra,2020,3387,0
3541703,354170,Quatá,2020,13157,482
3541802,354180,Queiroz,2020,3172,158
3541901,354190,Queluz,2020,9543,102
3542008,354200,Quintana,2020,6876,53
3542107,354210,Rafard,2020,8924,2
3542206,354220,Rancharia,2020,28819,2109
3542305,354230,Redenção da Serra,2020,4429,1
3542404,354240,Regente Feijó,2020,20001,473
3542503,354250,Reginópolis,2020,7606,0
3542602,354260,Registro,2020,59436,603
3542701,354270,Restinga,2020,6467,1
3542800,354280,Ribeira,2020,3189,0
3542909,354290,Ribeirão Bonito,2020,11278,3
3543006,354300,Ribeirão Branco,2020,18671,0
3543105,354310,Ribeirão Corrente,2020,4585,1
3543204,354320,Ribeirão do Sul,2020,4653,78
3543238,354323,Ribeirão dos Índios,2020,2075,10
3543253,354325,Ribeirão Grande,2020,7504,1
3543303,354330,Ribeirão Pires,2020,116020,17
3543402,354340,Ribeirão Preto,2020,685678,17758
3543501,354350,Riversul,2020,5749,0
3543600,354360,Rifaina,2020,3957,6
3543709,354370,Rincão,2020,9397,35
3543808,354380,Rinópolis,2020,9422,726
3543907,354390,Rio Claro,2020,199806,1178
3544004,354400,Rio das Pedras,2020,31199,11
3544103,354410,Rio Grande da Serra,2020,44437,2
3544202,354420,Riolândia,2020,10374,26
3544251,354425,Rosana,2020,17990,876
3544301,354430,Roseira,2020,10725,243
3544400,354440,Rubiácea,2020,2723,111
3544509,354450,Rubinéia,2020,3686,17
3544608,354460,Sabino,2020,5196,361
3544707,354470,Sagres,2020,2471,339
3544806,354480,Sales,2020,6347,34
3544905,354490,Sales Oliveira,2020,11324,16
3545001,354500,Salesópolis,2020,15326,1
3545100,354510,Salmourão,2020,4859,284
3545159,354515,Saltinho,2020,8021,21
3545209,354520,Salto,2020,129958,84
3545308,354530,Salto de Pirapora,2020,43455,17
3545407,354540,Salto Grande,2020,9061,172
3545506,354550,Sandovalina,2020,3674,244
3545605,354560,Santa Adélia,2020,14148,270
3545704,354570,Santa Albertina,2020,6324,47
3545803,354580,Santa Bárbara d'Oeste,2020,184066,1249
3546009,354600,Santa Branca,2020,14021,5
3546108,354610,Santa Clara d'Oeste,2020,2530,66
3546207,354620,Santa Cruz da Conceição,2020,4268,8
3546256,354625,Santa Cruz da Esperança,2020,2114,22
3546306,354630,Santa Cruz das Palmeiras,2020,29218,1063
3546405,354640,Santa Cruz do Rio Pardo,2020,46252,47
3546504,354650,Santa Ernestina,2020,6040,133
3546603,354660,Santa Fé do Sul,2020,33941,108
3546702,354670,Santa Gertrudes,2020,23387,97
3546801,354680,Santa Isabel,2020,53069,17
3546900,354690,Santa Lúcia,2020,7425,10
3547007,354700,Santa Maria da Serra,2020,5274,10
3547106,354710,Santa Mercedes,2020,2961,22
3547205,354720,Santana da Ponte Pensa,2020,1675,3
3547304,354730,Santana de Parnaíba,2020,146518,37
3547403,354740,Santa Rita d'Oeste,2020,2718,7
3547502,354750,Santa Rita do Passa Quatro,2020,25233,524
3547601,354760,Santa Rosa de Viterbo,2020,23667,511
3547650,354765,Santa Salete,2020,1618,26
3547700,354770,Santo Anastácio,2020,18484,536
3547809,354780,Santo André,2020,741549,42
3547908,354790,Santo Antônio da Alegria,2020,6688,9
3548005,354800,Santo Antônio de Posse,2020,22877,27
3548054,354805,Santo Antônio do Aracanguá,2020,8340,83
3548104,354810,Santo Antônio do Jardim,2020,6125,4
3548203,354820,Santo Antônio do Pinhal,2020,7048,2
3548302,354830,Santo Expedito,2020,2967,100
3548401,354840,Santópolis do Aguapeí,2020,4002,44
3548500,354850,Santos,2020,422246,380
3548609,354860,São Bento do Sapucaí,2020,11552,0
3548708,354870,São Bernardo do Campo,2020,809739,104
3548807,354880,São Caetano do Sul,2020,164070,9
3548906,354890,São Carlos,2020,250502,634
3549003,354900,São Francisco,2020,2666,68
3549102,354910,São João da Boa Vista,2020,91352,1792
3549201,354920,São João das Duas Pontes,2020,2604,95
3549250,354925,São João de Iracema,2020,1838,164
3549300,354930,São João do Pau d'Alho,2020,2243,158
3549409,354940,São Joaquim da Barra,2020,48518,81
3549508,354950,São José da Bela Vista,2020,7808,17
3549607,354960,São José do Barreiro,2020,3915,6
3549706,354970,São José do Rio Pardo,2020,52517,665
3549805,354980,São José do Rio Preto,2020,470977,7264
3549904,354990,São José dos Campos,2020,689616,454
3549953,354995,São Lourenço da Serra,2020,15784,3
3550001,355000,São Luiz do Paraitinga,2020,10426,8
3550100,355010,São Manuel,2020,37681,26
3550209,355020,São Miguel Arcanjo,2020,32184,7
3550308,355030,São Paulo,2020,11507600,2187
3550407,355040,São Pedro,2020,37343,959
3550506,355050,São Pedro do Turvo,2020,7252,41
3550605,355060,São Roque,2020,79845,12
3550704,355070,São Sebastião,2020,80523,363
3550803,355080,São Sebastião da Grama,2020,10804,38
3550902,355090,São Simão,2020,13709,475
3551009,355100,São Vicente,2020,333253,264
3551108,355110,Sarapuí,2020,10180,6
3551207,355120,Sarutaiá,2020,3712,0
3551306,355130,Sebastianópolis do Sul,2020,3140,93
3551405,355140,Serra Azul,2020,12510,18
3551504,355150,Serrana,2020,43299,398
3551603,355160,Serra Negra,2020,29483,11
3551702,355170,Sertãozinho,2020,124745,2423
3551801,355180,Sete Barras,2020,12842,394
3551900,355190,Severínia,2020,14869,49
3552007,355200,Silveiras,2020,6144,14
3552106,355210,Socorro,2020,39755,35
3552205,355220,Sorocaba,2020,703838,1871
3552304,355230,Sud Mennucci,2020,7407,118
3552403,355240,Sumaré,2020,274659,683
3552502,355250,Suzano,2020,301199,35
3552551,355255,Suzanápolis,2020,3427,19
3552601,355260,Tabapuã,2020,11436,245
3552700,355270,Tabatinga,2020,14829,19
3552809,355280,Taboão da Serra,2020,270835,82
3552908,355290,Taciba,2020,6195,28
3553005,355300,Taguaí,2020,12430,9
3553104,355310,Taiaçu,2020,5755,4
3553203,355320,Taiúva,2020,6401,70
3553302,355330,Tambaú,2020,21744,523
3553401,355340,Tanabi,2020,25193,545
3553500,355350,Tapiraí,2020,8025,1
3553609,355360,Tapiratiba,2020,12060,289
3553658,355365,Taquaral,2020,2674,6
3553708,355370,Taquaritinga,2020,52901,357
3553807,355380,Taquarituba,2020,24192,5
3553856,355385,Taquarivaí,2020,6609,1
3553906,355390,Tarabai,2020,6611,354
3553955,355395,Tarumã,2020,14658,153
3554003,355400,Tatuí,2020,121754,336
3554102,355410,Taubaté,2020,307234,2192
3554201,355420,Tejupá,2020,4285,1
3554300,355430,Teodoro Sampaio,2020,22193,381
3554409,355440,Terra Roxa,2020,8088,6
3554508,355450,Tietê,2020,37668,13
3554607,355460,Timburi,2020,2529,2
3554656,355465,Torre de Pedra,2020,2100,2
3554706,355470,Torrinha,2020,9342,6
3554755,355475,Trabiju,2020,1660,89
3554805,355480,Tremembé,2020,49793,241
3554904,355490,Três Fronteiras,2020,6606,8
3554953,355495,Tuiuti,2020,6686,4
3555000,355500,Tupã,2020,64342,666
3555109,355510,Tupi Paulista,2020,15660,810
3555208,355520,Turiúba,2020,1846,116
3555307,355530,Turmalina,2020,1738,67
3555356,355535,Ubarana,2020,5399,166
3555406,355540,Ubatuba,2020,90662,336
3555505,355550,Ubirajara,2020,5022,1
3555604,355560,Uchoa,2020,10311,56
3555703,355570,União Paulista,2020,1622,9
3555802,355580,Urânia,2020,8889,685
3555901,355590,Uru,2020,1380,0
3556008,355600,Urupês,2020,13609,183
3556107,355610,Valentim Gentil,2020,13659,311
3556206,355620,Valinhos,2020,123605,131
3556305,355630,Valparaíso,2020,24133,1452
3556354,355635,Vargem,2020,10246,7
3556404,355640,Vargem Grande do Sul,2020,40210,213
3556453,355645,Vargem Grande Paulista,2020,49450,12
3556503,355650,Várzea Paulista,2020,115097,31
3556602,355660,Vera Cruz,2020,10373,267
3556701,355670,Vinhedo,2020,74679,28
